id,hw_no,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50
48,3,2.906998714,2.843447044,4.495658119,-0.136678278,0.219840125,2.01799158,2.198332205,0.074015312,3.403061529,1.543726926,3.960398917,1.505085139,-0.098975306,-0.044439611,1.565051607,1.724205455,3.333388078,3.68091267,3.122425591,3.402329396,3.556399473,-0.692917445,1.415846435,-0.67224326,2.99620102,3.029079882,3.098396755,-0.49376148,-0.442143068,4.142034999,0.056818717,2.044133528,2.661123646,2.688079386,1.992868754,1.832121019,1.607693828,0.062089341,0.426249125,1.940760395,1.0725737,0.426198098,0.056825769,2.649706219,1.714327376,0.494217656,2.353591509,-1.143444763,-0.827903242,0.382780362
49,1,3.465669022,2.412293918,3.539155743,-0.34676324,0.101248522,1.853994181,1.556746443,-0.356947967,3.299016794,2.01589142,4.42667071,1.191963571,-0.128438373,-0.012218479,1.486240174,0.908259894,3.66628877,3.59719112,3.223894695,3.553391478,3.886335185,0.488217177,-0.146658556,-0.041735501,2.393905466,2.427093858,3.115349569,2.386693332,-0.476525971,1.354796033,0.06100957,2.137256438,2.689312612,1.949756417,4.361720236,4.959247044,6.048815775,1.117366504,0.225719848,5.284994109,3.77480328,0.225714108,0.061014209,2.722971197,5.232355392,-0.50570623,5.776104352,-1.433001181,-0.831066786,0.501438249
49,2,3.436896384,2.070996897,3.419592946,-0.364476524,0.097729576,1.538689657,1.308265422,-0.316310843,3.121483164,-0.226195339,1.997034319,0.754855219,-0.08205427,-0.006212714,1.153329809,0.678086062,3.126098431,3.486228986,2.239395653,2.450638278,3.215654716,0.755037503,0.036079543,0.421847742,2.200099738,2.282044628,3.178846115,3.003512501,-0.476821103,0.728841073,0.104170395,2.026516888,2.815954363,1.837447716,3.595706281,2.777820495,3.826381198,0.818739391,0.278833452,1.911922274,3.119411493,0.278790085,0.104187357,2.717519688,3.051064257,-0.058873421,3.682780081,-1.30767436,-0.830835523,1.094727684
49,3,3.560279229,2.136729621,3.504994944,-0.253684522,0.147556398,1.798352206,1.484919898,-0.332140241,3.389726163,0.824267955,2.644136577,0.724159806,-0.052601027,0.015471294,1.361228935,0.848993578,3.931844213,3.782440346,2.25636735,2.436847386,3.934066935,0.745625805,0.088592324,0.408566044,2.250707089,2.289013561,3.076958082,2.880828982,-0.250307134,0.85082612,0.066498811,2.121302154,2.696949795,1.87419757,3.628723408,2.749996176,2.923644897,0.406806813,0.272205849,1.796016686,2.782884361,0.272198207,0.066491399,2.716776301,2.768747823,0.03331764,3.412239894,-1.281812806,-0.830803937,2.459293385
52,1,2.845316123,2.82004876,4.119889329,-0.160224798,0.220684089,2.177108105,1.969263764,0.788536603,4.332967091,1.95815088,2.252846821,1.187639275,-0.014452867,-0.014758211,1.872144434,1.547784793,4.696448137,4.459014607,1.486600993,1.583543064,4.48063415,0.046826809,-1.104879127,-0.743400844,2.968968365,3.114173191,3.065454956,0.173741176,-0.428419421,3.45650859,0.130440513,2.059150879,2.619337259,2.896421372,1.375868901,1.361726369,1.793010261,1.056872909,0.623089149,2.491776663,0.927927695,0.62304519,0.130445653,2.637894616,1.904434413,0.377894764,2.52248734,-1.174964446,-0.82738176,3.111911763
52,2,3.310099389,2.64560744,4.188210927,-0.266735948,0.140102431,1.927207306,1.683898841,-0.031326993,3.252566142,0.15847565,0.439591893,0.132971824,-0.075734636,0.004292034,1.574563332,1.208726334,3.203195612,3.546496022,0.049185086,0.166007915,2.925593868,0.230113706,-1.007621925,-0.760472684,2.800579781,2.774230576,3.219739379,1.784954484,-0.239682375,1.941415646,0.017128063,2.205931837,2.580334952,2.511084484,2.702758408,2.645245802,2.415387326,-0.077622058,0.425427493,2.206564924,1.858122753,0.425402526,0.017116138,2.7108292,2.370870261,0.184797476,3.026596061,-1.23874906,-0.830550807,0.620096136
52,3,3.68087482,2.790319832,4.256532525,-0.326574549,0.125391727,2.18003663,1.938203636,-0.370605689,3.177134694,-0.260446083,0.209258723,-0.153530512,-0.031967239,0.007960793,1.862632709,1.434765307,3.752166539,3.579850087,0.332268291,0.377261376,3.440673112,-0.31730224,-0.808518733,-0.846091877,2.940147138,2.702692237,2.972392605,2.012066395,-0.118825736,1.74826318,-0.121249661,2.243545238,2.58293037,2.305959586,3.885096064,1.890388415,3.620284797,2.320516901,0.143427463,2.903224714,2.530331194,0.143429295,-0.121263468,2.735939181,3.175906201,-0.08981388,3.822808802,-1.318087592,-0.831614303,0.382780362
53,1,2.908806331,2.804263982,4.239452126,-0.300260804,0.192474474,2.387961904,2.177948996,-0.390092273,4.023733591,-0.288695001,2.767674943,1.083572609,0.054836134,0.054769453,2.194184257,1.823442077,4.797160831,4.554630633,3.721990268,3.442751172,4.794909607,0.492453799,-0.842776493,0.194370762,2.89294387,2.856082605,3.01565703,2.502006768,-0.175048421,1.193248267,0.010706516,2.209161146,2.534701906,2.827376246,1.805874796,2.045549908,1.428509188,-0.225495291,0.627157414,1.947266983,1.091493802,0.6271367,0.010672385,2.689601354,1.730194577,0.504430934,2.399129491,-1.146223102,-0.829640875,2.04399078
53,2,2.871232223,2.468739839,3.897844134,-0.367712958,0.158575232,1.935016706,1.835316963,-0.408593307,3.901615234,-0.246334411,1.483807755,0.427839192,-0.079455045,-0.037522006,1.582716239,1.376877277,4.654154383,4.504209521,1.692819145,1.863210054,4.495937037,0.730432123,-0.640738841,0.922014814,2.623340585,2.523941454,3.177858457,2.902939228,-0.340174891,0.965080522,-0.037481822,2.400543195,2.54502568,2.472373458,1.760968586,1.312624631,1.41488298,-0.023849973,0.539348555,0.7907876,1.174635731,0.539396541,-0.037494673,2.815894648,1.185620246,0.989441172,1.962494468,-1.031189018,-0.834910924,-0.210509074
53,3,2.918957454,2.452480959,3.983246132,-0.268213777,0.171987417,1.839351556,1.893554703,-0.376586615,3.0273087,-0.011930837,1.811981563,0.543212828,-0.09227145,-0.006361262,1.520210619,1.427873875,3.085945196,3.421641562,1.892222424,2.073301936,3.11792444,0.636465786,-0.537137568,0.430599284,2.600646706,2.409527432,3.133534606,3.024262116,-0.079130454,0.759991029,-0.105530808,2.307786873,2.541164677,2.415331206,1.894325208,2.182380084,1.533090337,-0.126593064,0.505409728,1.862496095,1.440924519,0.505414278,-0.105556819,2.755267259,1.917008421,0.426471589,2.629824982,-1.176920904,-0.832423593,2.162648667
54,1,5.117421538,5.246414568,5.178874102,-0.155362546,0.322397574,4.853779945,4.750115818,0.363226081,0.132681005,1.935040572,2.696551205,1.02671875,-0.054005934,-0.020058157,4.457974739,4.174798711,-0.078302873,-0.054189768,1.469371686,1.62258689,0.197883504,0.495120397,1.010433838,-1.937018371,5.045912187,4.995523804,3.001818756,1.014384066,-0.2069227,2.714821311,0.016446323,2.148653472,2.652501849,4.6376203,3.579264633,3.103856035,2.90422755,1.322852685,0.48072193,3.197337126,3.037971292,0.480751565,0.016471763,2.71140739,3.663598112,-0.225765791,4.260493947,-1.3538225,-0.830575451,2.815267046
54,2,4.897265068,4.534900358,4.786024912,-0.128107316,0.24785479,4.023055023,3.993995835,0.649245017,0.235163822,1.959979873,1.506739155,0.69821403,-0.049672415,-0.008070971,3.489137636,3.368501155,0.033628252,0.040888038,1.496124288,1.405559703,0.228748241,0.592182064,0.858879783,-1.934361757,4.480834596,4.40518702,3.138745739,1.644015839,-0.273327446,2.19925543,0.002477098,2.186456649,2.770513969,4.056319899,3.093829806,3.087488789,2.501232439,0.397684763,0.444831833,3.056869717,2.251961672,0.444837199,0.002456599,2.795492788,3.071721557,-0.037915865,3.788270363,-1.309437773,-0.834082446,1.332043458
54,3,4.722123136,3.695629842,4.683542515,-0.217498536,0.226443319,3.005880677,3.167990566,1.069485878,4.441435073,1.491135334,3.781606798,2.332939718,-0.049958801,-0.011064882,2.520300533,2.515341861,4.635895052,4.435863328,3.30587287,3.155773074,4.625997771,0.578597286,0.631128359,-1.765734543,3.809322711,3.642896625,3.076209787,0.724683151,-0.284690036,3.059176119,-0.050779752,2.215869368,2.645922302,3.364291317,3.010617407,2.738866449,2.497144576,0.36407721,0.388690808,2.505870816,2.16991978,0.388692589,-0.050784914,2.750559137,2.73192394,0.059102385,3.411372375,-1.278177508,-0.832227198,2.04399078
55,1,2.705892002,3.139230359,4.615220916,-0.278816009,0.218429402,2.587101603,3.121400374,0.121507928,2.783229491,-0.077345931,2.348576315,1.274798652,-0.048473859,-0.025592002,2.380342297,2.767568276,3.078207445,2.946786852,2.587386185,2.784369891,3.22082531,0.43867483,-0.889788261,-1.117128268,3.327077778,3.25421487,2.958922564,0.167278181,-0.107905844,3.420924881,-0.007246321,2.031251911,2.594004083,3.12904939,1.084802939,1.42032111,1.952777554,1.099122404,0.535507282,1.647752361,1.711491853,0.535532337,-0.007209031,2.607333126,1.984369182,0.321069723,2.571904973,-1.187152628,-0.826017244,0.264122474
55,2,2.537282344,2.917378929,4.563979718,-0.280307678,0.211668692,2.28155883,2.988424203,-0.377725594,2.353767685,-0.150796373,1.383564779,0.377329996,-0.043475651,-0.025148968,2.040637843,2.779972853,2.848193722,2.739291182,1.491605777,1.660526078,2.839799983,0.665303531,-1.009569121,-0.999914943,3.10127368,3.122072026,2.98828605,0.134963206,-0.367622186,3.381703221,0.048671222,1.955075573,2.586427295,2.890083942,0.990946392,1.412792176,1.452014398,0.314145988,0.513592549,1.451282893,1.114059445,0.513597298,0.04869053,2.555295993,1.487995218,0.593943635,2.074247724,-1.100462881,-0.823642048,2.04399078
55,3,2.534691408,2.769626713,4.376095322,-0.355783575,0.180208684,2.208345705,2.766150164,-0.384217298,3.126378923,-0.128171379,2.396695855,0.857007852,0.032499914,0.032572036,1.938726507,2.451940685,3.690260046,3.52443776,3.055741256,2.848205436,3.719812698,0.677130867,-1.042714578,-1.284431418,2.946047547,2.842219852,2.888512884,0.545873624,0.062385439,3.019840773,-0.032949852,1.971315402,2.637719821,2.724753318,1.235909596,1.547003594,0.957383036,0.675667236,0.495890684,1.498499528,1.604240911,0.495867421,-0.032984045,2.591721986,1.836175508,0.393670397,2.421930904,-1.164076419,-0.825311627,-0.269838017
56,1,4.015097199,5.181853152,4.512738519,-0.35380324,0.217603969,5.197393544,5.635329456,0.781303418,3.862331029,3.345990957,3.412593259,1.305033279,-0.091102138,-0.029114757,5.37245913,5.832877275,3.539633636,3.918540883,2.618922677,2.429792507,3.523758262,-0.082319577,0.949684016,-0.096218897,5.389724457,5.129592141,3.301265871,2.519581579,3.927436819,1.447222728,-0.061633113,2.374922386,2.716099798,5.401196277,1.346175614,4.388357503,5.58143683,0.63821882,0.699675112,3.20224286,4.166585153,0.69964735,-0.061658748,2.886929463,4.41145225,-0.33246409,5.225175142,-1.396922142,-0.837730125,0.620096136
56,2,3.903653106,5.716862309,4.393175722,-0.223436838,0.217689511,6.661656039,6.671961217,0.756492878,0.316527933,1.177488481,0.70210182,0.650079653,-0.059046649,-0.013072646,7.348180236,7.271808298,0.013763822,0.054468353,0.693604434,0.793897773,0.147513801,0.199852444,0.811796773,-0.029675581,5.841105714,5.789848304,3.015878518,4.841497562,-0.141698482,-0.793755146,0.019007019,2.210068671,3.044615974,5.695631362,1.494356106,-0.511668611,1.152919125,2.757895197,0.629026344,1.058741581,1.064494255,0.629068802,0.018968717,2.950200008,1.251783483,1.008346988,2.114595421,-1.047709416,-0.840158875,0.323451418
56,3,4.062629149,5.603356926,4.47857772,-0.22119779,0.172330569,6.184306466,6.259443896,0.473878038,-0.04008812,0.547250099,0.381571812,0.438295481,-0.042706702,-0.019423781,6.462231019,6.66674056,-0.082932821,-0.049525191,0.351124688,0.340153513,-0.024961344,0.266518847,0.94965056,-0.208862727,5.775520403,6.243747872,3.198598204,-0.504419752,-0.208693493,5.402926111,0.2031176,3.171801547,3.043928508,5.726337293,2.250698066,8.567897447,8.164284617,-0.910609264,0.67234295,1.203630865,10.06125497,0.672370616,0.203098974,3.558043273,7.268147284,-0.569969102,9.509034286,-1.49290662,-0.86016408,-0.566482735
57,1,4.195735443,4.08720947,5.144713303,-0.091679973,0.268721733,3.632585025,2.881655014,0.961825332,0.088670238,2.374601623,1.411883238,0.803414937,-0.062540804,-0.024232595,3.302979595,2.591147614,0.084451779,0.106831739,1.542528454,1.682527732,0.351395775,-0.046050044,-0.993248286,-1.325422941,4.150865593,4.424216268,3.063668476,-0.385364582,-0.22772952,3.955021576,0.168267815,1.921925217,2.701076155,3.624619114,2.973630153,2.333613438,2.649758109,0.893636223,0.362166794,2.599073874,2.035557632,0.362211427,0.168302705,2.592795768,2.691507483,0.013447086,3.213752475,-1.274111781,-0.82536035,2.815267046
57,2,4.101456447,3.640299454,4.973909307,-0.067504299,0.21007814,3.014666252,2.659380975,0.144779429,-0.148790195,0.153062567,0.139954938,0.149418327,-0.058563436,-0.010111834,2.486330087,2.242441149,-0.163377921,-0.176791893,0.006175588,-0.016701475,-0.153088499,0.104612131,-1.103980789,-1.022525432,3.823619855,4.197434159,3.046482397,-0.384684266,-0.233189466,4.054610487,0.230684698,1.847487318,2.936253689,3.301643925,2.868918908,2.628551211,2.263795759,-0.205810867,0.338029259,2.216956094,1.70580133,0.338003327,0.23064602,2.665647753,2.275667052,0.207302186,2.894983262,-1.227053574,-0.828601938,2.874595989
57,3,3.92350026,3.502280255,4.87142691,-0.062316953,0.180391545,2.947310177,2.656469088,0.350512033,-0.064450615,0.331632666,0.013213456,0.217118372,-0.063190249,-0.022875316,2.537965164,2.309977184,-0.082913353,-0.105952531,0.093786772,0.138995532,-0.046796962,0.161628781,-1.159631076,-0.557495162,3.682917804,4.036483984,3.016970335,-0.323342507,-0.023793165,3.986967334,0.226461453,1.899658207,2.862807816,2.990795291,3.106148663,2.382715176,2.658615145,-0.219253888,0.206750805,1.883180268,1.614641433,0.206734047,0.22645758,2.661187428,2.042449128,0.316048681,2.671343873,-1.195650939,-0.828407037,4.654464295
58,1,2.495537802,4.63923049,4.563979718,-0.228319561,0.219369997,5.626910543,5.726568581,-0.256713437,-0.089754485,-0.027159257,-0.025587928,-0.23817329,-0.053852545,-0.029367428,6.342655051,6.528911918,-0.021583433,-0.057083678,-0.116050486,-0.078276497,-0.025541417,-1.686153058,-0.705657402,-0.831790879,4.880246869,4.887634363,3.154600312,4.114807478,-0.285722999,-0.097314883,0.039743169,2.541505874,2.587748565,4.915913948,1.180061729,0.877583231,1.199929544,-0.101147345,0.711922391,0.506387108,0.722387669,0.71192188,0.039749822,2.926824598,0.739542317,1.578248676,1.583406371,-0.892840351,-0.839270356,11.18064808
58,2,2.363078007,3.934465248,4.222371726,-0.264119338,0.196894082,4.180219198,4.180356601,-0.426865011,3.676528422,-0.314718424,-0.368466952,-0.468069882,-0.079952531,-0.015764875,4.635979873,4.490426301,3.810169021,4.185572311,-0.361176835,-0.314156551,3.388709934,-1.650676612,-0.703662094,-0.830011675,4.152000287,4.104072465,3.098263723,3.475991449,-0.083852569,0.247608355,0.013205594,2.20119033,2.588644738,4.108020851,1.472829138,1.139131823,1.80731778,0.099057649,0.662997726,0.939244354,0.933886536,0.663051066,0.013169339,2.712068179,1.103589808,1.003915047,1.818453443,-1.009482673,-0.830603607,6.790306261
58,3,2.096178175,3.90833391,4.205291326,-0.356217322,0.177692427,4.224147073,4.231799938,-0.433509913,4.47115089,-0.26618522,1.389752617,0.365881245,0.029929549,0.006452115,4.603368246,4.549692617,5.34275756,5.072242665,1.931092271,1.781603504,5.054754849,-1.569216584,-0.477180133,-0.918075838,4.141788041,4.254754952,3.126505159,-0.498410301,0.19298144,4.277321306,0.090961834,2.115462269,2.758778528,4.37460393,0.968563033,0.479204463,0.868472026,-0.108829072,0.83589979,0.27083911,0.348303229,0.835917364,0.090977663,2.744612036,0.370405346,2.048937927,1.132872912,-0.724918623,-0.83197844,5.663056335
59,1,3.765509391,2.829586559,2.480170969,0.002402752,0.327196482,2.435794479,2.417694357,0.232138804,-0.054263509,1.238577159,1.632024675,0.611728109,-0.076407802,-0.073514068,1.991720402,1.97643187,-0.164864889,-0.144587397,0.994225765,0.959980653,-0.008636422,-0.152872196,0.799450503,-0.222575361,2.775616514,3.037650852,2.865839768,1.357829886,-0.401267258,2.04543831,0.217230473,1.847492005,2.562889366,2.266584617,3.373136084,2.765054043,2.791130021,1.032867514,0.226148748,2.650350653,2.724292168,0.22616872,0.217194684,2.475257928,3.17291239,-0.178058772,3.526729732,-1.317844563,-0.819855578,4.773122182
59,2,4.763111783,3.123389805,2.924261358,0.042871467,0.215711096,2.23665478,2.237157365,0.555552013,-0.034422462,1.988435583,1.174488653,0.44439203,-0.069347525,-0.009767924,1.65065713,1.538136788,-0.002339906,-0.023325947,1.519001133,1.402211625,0.191865243,-0.014695781,0.370386497,0.181819206,3.266938998,3.601269974,2.717061408,0.088815155,-0.476821103,3.240732616,0.236448952,1.661160015,2.684145815,2.315880534,4.198569855,3.393883635,3.618240866,0.10577916,-0.051585897,3.293569987,2.21486121,-0.051599348,0.236445398,2.419256062,3.169918578,-0.19640093,3.461100844,-1.317601214,-0.817105167,0.501438249
59,3,4.532423882,2.967661535,2.633894566,0.049941692,0.258414397,2.10194263,2.082827356,0.490094696,-0.066737683,-0.048604222,-0.178463926,0.370949887,-0.070507432,-0.027178164,1.494393081,1.445791598,-0.027905587,-0.047692122,-0.131144112,-0.150459461,-0.050835032,-0.257347156,0.184069831,0.006043748,3.092876945,3.204654419,3.061252159,1.768853689,-0.459851001,1.863881814,0.106069465,2.067453873,2.618597086,2.419624335,4.504759549,3.317939613,3.814458266,0.293981456,0.136545454,2.765510012,2.70189967,0.136496459,0.106039937,2.642767935,3.217819564,-0.133458643,3.75722155,-1.32145674,-0.827597311,0.976069797
60,1,3.71251465,4.6840191,2.411849371,-0.223970281,0.216025724,5.017777345,4.717114432,0.067441666,0.162619953,0.733828186,0.699626685,0.166963627,-0.045839513,-0.019482439,5.290930061,4.64892924,0.104831016,0.082034599,0.379082899,0.487241176,0.18436227,-2.006262119,0.850305748,0.051106597,4.826008498,4.648963681,3.100315336,2.339298035,-0.099642143,1.267598892,-0.037672196,2.128393902,2.508359846,4.874579623,1.55888044,1.465822053,1.496299575,-0.086264,0.718971367,0.761650684,1.350738668,0.718968369,-0.037655766,2.625091829,1.286811079,0.786589693,1.936023233,-1.056123167,-0.826812829,1.213385571
60,2,3.792859123,4.773707875,2.326447373,-0.209663538,0.239599803,5.312582194,5.07527653,0.241098075,-0.183654389,3.386732999,2.830572496,0.522123024,-0.054141546,-0.0321333,5.631993333,5.096872326,-0.162522736,-0.155281602,2.25991828,2.468301096,0.258224944,-2.003304418,1.181066323,0.338267018,4.956044426,4.928720476,3.193704693,2.520035123,-0.22167931,1.392994519,0.025514119,2.393999181,2.615826513,4.971675872,1.744988482,2.699912403,2.202137166,0.559961233,0.701252808,3.203466286,1.753357277,0.701238493,0.025493018,2.847860315,2.818445096,0.064740454,3.595670872,-1.286617783,-0.83619197,0.85741191
60,3,3.655550079,4.248543288,2.001919781,-0.194775169,0.203211623,4.138243673,4.123089491,-0.091917166,-0.286753025,1.126499016,1.450611824,0.264756518,-0.049752192,-0.024416378,4.235128617,3.875710558,-0.256415011,-0.265452006,0.691393873,0.781621488,-0.099017375,-2.129847558,1.086986795,0.33204257,4.408214182,4.209943647,3.178886979,2.474907544,0.194309535,1.364686712,-0.054065919,2.249671686,2.690012916,4.292602735,1.672793386,2.348016614,2.610242105,0.620454828,0.623111314,2.380197259,1.969357687,0.623158843,-0.054087338,2.794419006,2.534332374,0.151104971,3.263348994,-1.257501715,-0.834038605,1.806675006
